workload,cc,task_id,trace_id,cycle,admission_phase,lifecycle_s,setup_s,replay_s,other_lifecycle_s
openclaw,32,00057,e4e91f1c-1dcd-439e-9fdd-cb976f5293fd,6,warmup,71.93934834806714,11.38397,55.311544,5.243834348067146
openclaw,32,00058,a1e91b78-d3d8-4675-bb8d-62741b4b68a6,6,measurement,40.42071020998992,11.391036,23.732153,5.29752120998992
openclaw,32,00059,04a04a9b-226c-43fd-b319-d5e89743676f,6,measurement,199.26418498693965,11.468139,182.659357,5.136688986939646
openclaw,32,00060,dd3c7503-f62a-4bd0-9f67-1b63b94194cc,6,measurement,146.17514599999413,11.586345,129.252375,5.336425999994134
openclaw,32,00061,17b5a6a3-bc87-42e8-b0fb-6ab0781ef2cc,6,measurement,60.13237773999572,11.502083,43.255413,5.374881739995722
openclaw,32,00062,cffe0e32-c9a6-4c52-9877-78ceb4aaa9fb,6,measurement,520.6392610189505,11.118646,504.534196,4.986419018950471
openclaw,32,00063,32102e3e-d12a-4209-9163-7b3a104efe5d,6,measurement,49.29839117801748,11.171219,33.318885,4.80828717801748
openclaw,32,00064,3627a8be-a77f-41bb-b807-7e1bd4c0ebdf,6,measurement,65.82093944703229,11.139629,49.245437,5.435873447032286
openclaw,32,00065,8e867cd7-cff9-4e6c-867a-ff5ddc2550be,6,measurement,47.86104415496811,11.269444,31.246191,5.345409154968113
openclaw,32,00066,00d579ea-0889-4fd9-a771-2c8d79835c8d,6,measurement,39.376308768987656,11.757153,22.191467,5.427688768987654
openclaw,32,00067,17b5a6a3-bc87-42e8-b0fb-6ab0781ef2cc,7,measurement,60.522649795981124,12.008522,43.125937,5.388190795981124
openclaw,32,00068,a1e91b78-d3d8-4675-bb8d-62741b4b68a6,7,measurement,42.53508589905687,12.296777,24.874782,5.363526899056868
openclaw,32,00069,00d579ea-0889-4fd9-a771-2c8d79835c8d,7,measurement,39.773800436989404,11.745492,22.789085,5.2392234369894055
openclaw,32,00070,e4e91f1c-1dcd-439e-9fdd-cb976f5293fd,7,measurement,74.37821020104457,11.52018,57.740958,5.1170722010445715
openclaw,32,00071,14569e28-c88c-43e4-8c32-097d35b9a67d,7,measurement,314.49517511902377,11.155859,298.027337,5.311979119023761
openclaw,32,00072,3627a8be-a77f-41bb-b807-7e1bd4c0ebdf,7,measurement,66.42271704308223,11.501138,49.780367,5.141212043082234
openclaw,32,00073,cffe0e32-c9a6-4c52-9877-78ceb4aaa9fb,7,measurement,518.4302036579465,11.026368,502.726585,4.6772506579465585
openclaw,32,00074,8e867cd7-cff9-4e6c-867a-ff5ddc2550be,7,measurement,49.05182376306038,11.602751,32.265436,5.183636763060385
openclaw,32,00075,dd3c7503-f62a-4bd0-9f67-1b63b94194cc,7,measurement,148.71979130303953,11.909124,131.607151,5.2035163030395495
openclaw,32,00076,04a04a9b-226c-43fd-b319-d5e89743676f,7,measurement,202.01479372091126,11.910066,184.882183,5.222544720911259
openclaw,32,00077,32102e3e-d12a-4209-9163-7b3a104efe5d,7,measurement,51.581746179028414,11.645712,35.122388,4.81364617902841
openclaw,32,00078,17b5a6a3-bc87-42e8-b0fb-6ab0781ef2cc,8,measurement,62.186745767947286,11.715389,45.038465,5.432891767947282
openclaw,32,00079,a1e91b78-d3d8-4675-bb8d-62741b4b68a6,8,measurement,42.459004333941266,12.090434,25.233076,5.1354943339412635
openclaw,32,00080,cffe0e32-c9a6-4c52-9877-78ceb4aaa9fb,8,measurement,518.4573859139346,11.238749,502.360626,4.8580109139345495
openclaw,32,00081,dd3c7503-f62a-4bd0-9f67-1b63b94194cc,8,measurement,147.73522565094754,11.672087,130.655791,5.407347650947543
openclaw,32,00082,00d579ea-0889-4fd9-a771-2c8d79835c8d,8,measurement,39.46349280199502,11.847576,22.212407,5.403509801995018
openclaw,32,00083,3627a8be-a77f-41bb-b807-7e1bd4c0ebdf,8,measurement,68.09516763000283,11.827041,50.905854,5.362272630002835
openclaw,32,00084,e4e91f1c-1dcd-439e-9fdd-cb976f5293fd,8,measurement,74.64447788195685,11.548689,57.800388,5.295400881956851
openclaw,32,00085,14569e28-c88c-43e4-8c32-097d35b9a67d,8,measurement,314.45863684802316,11.418378,297.798868,5.241390848023116
openclaw,32,00086,04a04a9b-226c-43fd-b319-d5e89743676f,8,measurement,201.42714350204915,11.680777,184.579353,5.167013502049144
openclaw,32,00087,8e867cd7-cff9-4e6c-867a-ff5ddc2550be,8,measurement,49.242560258018784,11.45762,32.592278,5.192662258018785
openclaw,32,00088,32102e3e-d12a-4209-9163-7b3a104efe5d,8,measurement,50.65447559708264,11.087373,34.712313,4.854789597082636
openclaw,32,00089,e4e91f1c-1dcd-439e-9fdd-cb976f5293fd,9,measurement,76.03214315895457,11.33743,59.528611,5.166102158954573
openclaw,32,00090,14569e28-c88c-43e4-8c32-097d35b9a67d,9,measurement,314.493778150063,11.639732,297.480394,5.373652150063037
openclaw,32,00091,cffe0e32-c9a6-4c52-9877-78ceb4aaa9fb,9,measurement,514.4951294990024,11.250164,498.522094,4.722871499002395
openclaw,32,00092,a1e91b78-d3d8-4675-bb8d-62741b4b68a6,9,measurement,42.143529032939114,11.521236,25.359265,5.263028032939111
openclaw,32,00093,04a04a9b-226c-43fd-b319-d5e89743676f,9,measurement,200.03585232107434,11.32698,183.383332,5.325540321074357
openclaw,32,00094,17b5a6a3-bc87-42e8-b0fb-6ab0781ef2cc,9,measurement,61.806817548000254,11.456102,44.985223,5.365492548000255
openclaw,32,00095,dd3c7503-f62a-4bd0-9f67-1b63b94194cc,9,measurement,147.4372592329746,11.333467,130.679603,5.424189232974612
openclaw,32,00096,3627a8be-a77f-41bb-b807-7e1bd4c0ebdf,9,measurement,66.93894241005182,11.580793,50.03698,5.321169410051823
openclaw,32,00097,32102e3e-d12a-4209-9163-7b3a104efe5d,9,measurement,50.57881549093872,11.0935,34.42806,5.057255490938722
openclaw,32,00098,00d579ea-0889-4fd9-a771-2c8d79835c8d,9,measurement,40.44929149199743,11.375903,23.748774,5.324614491997426
openclaw,32,00099,8e867cd7-cff9-4e6c-867a-ff5ddc2550be,9,measurement,47.87154662294779,11.266637,31.233848,5.3710616229477885
openclaw,32,00100,17b5a6a3-bc87-42e8-b0fb-6ab0781ef2cc,10,measurement,60.284402169054374,11.22195,43.667168,5.395284169054378
openclaw,32,00101,dd3c7503-f62a-4bd0-9f67-1b63b94194cc,10,measurement,147.80787153495476,11.562033,130.930818,5.315020534954783
openclaw,32,00102,14569e28-c88c-43e4-8c32-097d35b9a67d,10,measurement,312.8218952330062,11.55709,296.047477,5.217328233006185
openclaw,32,00103,cffe0e32-c9a6-4c52-9877-78ceb4aaa9fb,10,measurement,493.3053956050426,11.246342,477.311252,4.747801605042525
openclaw,32,00104,00d579ea-0889-4fd9-a771-2c8d79835c8d,10,measurement,39.98051082005259,12.089052,22.625123,5.266335820052586
openclaw,32,00105,a1e91b78-d3d8-4675-bb8d-62741b4b68a6,10,measurement,41.85244666901417,12.066624,24.424902,5.360920669014174
openclaw,32,00106,e4e91f1c-1dcd-439e-9fdd-cb976f5293fd,10,measurement,73.70021807495505,12.641869,58.611927,2.446422074955045
openclaw,32,00107,3627a8be-a77f-41bb-b807-7e1bd4c0ebdf,10,measurement,68.25134878791869,11.916049,51.034462,5.300837787918688
openclaw,32,00108,32102e3e-d12a-4209-9163-7b3a104efe5d,10,measurement,50.12002144905273,11.059578,34.298856,4.761587449052726
openclaw,32,00109,04a04a9b-226c-43fd-b319-d5e89743676f,10,measurement,199.89521398290526,11.491797,182.953806,5.449610982905284
openclaw,32,00110,8e867cd7-cff9-4e6c-867a-ff5ddc2550be,10,measurement,48.381719327997416,11.53211,31.567437,5.2821723279974115
openclaw,32,00111,17b5a6a3-bc87-42e8-b0fb-6ab0781ef2cc,11,measurement,61.84503517206758,11.60064,44.994785,5.249610172067584
openclaw,32,00112,04a04a9b-226c-43fd-b319-d5e89743676f,11,measurement,199.1565014020307,11.260265,182.709579,5.186657402030704
openclaw,32,00113,a1e91b78-d3d8-4675-bb8d-62741b4b68a6,11,measurement,42.62195453001186,11.345918,25.96964,5.306396530011867
openclaw,32,00114,00d579ea-0889-4fd9-a771-2c8d79835c8d,11,measurement,40.811133733950555,11.469655,24.104104,5.237374733950556
openclaw,32,00115,dd3c7503-f62a-4bd0-9f67-1b63b94194cc,11,measurement,147.61518437205814,11.282005,131.198324,5.1348553720581265
openclaw,32,00116,e4e91f1c-1dcd-439e-9fdd-cb976f5293fd,11,measurement,76.36490248609334,11.324395,59.913303,5.127204486093348
openclaw,32,00117,3627a8be-a77f-41bb-b807-7e1bd4c0ebdf,11,measurement,68.16296361899003,11.727336,51.072462,5.363165618990031
openclaw,32,00118,32102e3e-d12a-4209-9163-7b3a104efe5d,11,measurement,50.51621534896549,11.171571,34.53031,4.814334348965488
openclaw,32,00119,cffe0e32-c9a6-4c52-9877-78ceb4aaa9fb,11,measurement,467.89657135901507,10.906429,452.400406,4.589736359015092
openclaw,32,00120,8e867cd7-cff9-4e6c-867a-ff5ddc2550be,11,measurement,49.19422870094422,11.731062,32.279825,5.183341700944219
openclaw,32,00121,14569e28-c88c-43e4-8c32-097d35b9a67d,11,measurement,309.4558175809216,11.807525,292.597116,5.051176580921549
openclaw,32,00122,cffe0e32-c9a6-4c52-9877-78ceb4aaa9fb,12,measurement,464.4870747680543,11.288564,448.567937,4.630573768054319
openclaw,32,00123,14569e28-c88c-43e4-8c32-097d35b9a67d,12,measurement,309.30269575305283,11.690765,292.442825,5.169105753052804
openclaw,32,00124,00d579ea-0889-4fd9-a771-2c8d79835c8d,12,measurement,40.217736641992815,11.76733,23.310949,5.139457641992813
openclaw,32,00125,17b5a6a3-bc87-42e8-b0fb-6ab0781ef2cc,12,measurement,61.919434959068894,11.735992,44.79233,5.391112959068899
openclaw,32,00126,a1e91b78-d3d8-4675-bb8d-62741b4b68a6,12,measurement,41.84886041202117,11.090059,25.460164,5.298637412021169
openclaw,32,00127,8e867cd7-cff9-4e6c-867a-ff5ddc2550be,12,measurement,47.99928176298272,11.264232,31.478568,5.25648176298272
openclaw,32,00128,04a04a9b-226c-43fd-b319-d5e89743676f,12,measurement,196.8444298170507,11.554182,180.19982,5.09042781705071
openclaw,32,00129,32102e3e-d12a-4209-9163-7b3a104efe5d,12,measurement,48.79093934199773,11.098327,32.947139,4.74547334199773
openclaw,32,00130,3627a8be-a77f-41bb-b807-7e1bd4c0ebdf,12,measurement,66.33551953197457,11.609253,49.59221,5.134056531974565
openclaw,32,00131,dd3c7503-f62a-4bd0-9f67-1b63b94194cc,12,measurement,145.44426417793147,11.562289,128.566508,5.315467177931481
openclaw,32,00132,e4e91f1c-1dcd-439e-9fdd-cb976f5293fd,12,measurement,74.0008150129579,11.690146,57.006391,5.3042780129579015
openclaw,32,00133,17b5a6a3-bc87-42e8-b0fb-6ab0781ef2cc,13,measurement,61.13738908292726,11.580168,44.440183,5.117038082927259
openclaw,32,00134,a1e91b78-d3d8-4675-bb8d-62741b4b68a6,13,measurement,41.071516784024425,11.420343,24.467274,5.1838997840244225
openclaw,32,00135,e4e91f1c-1dcd-439e-9fdd-cb976f5293fd,13,measurement,73.83331529807765,11.545315,57.106988,5.181012298077647
openclaw,32,00136,3627a8be-a77f-41bb-b807-7e1bd4c0ebdf,13,measurement,67.44712682906538,11.904053,50.193706,5.349367829065386
openclaw,32,00137,8e867cd7-cff9-4e6c-867a-ff5ddc2550be,13,measurement,49.07167329103686,11.575033,32.256437,5.240203291036863
openclaw,32,00138,00d579ea-0889-4fd9-a771-2c8d79835c8d,13,measurement,39.65822635602672,11.533827,23.081715,5.042684356026715
openclaw,32,00139,32102e3e-d12a-4209-9163-7b3a104efe5d,13,measurement,49.727002395899035,10.680271,34.179069,4.867662395899039
openclaw,32,00140,04a04a9b-226c-43fd-b319-d5e89743676f,13,measurement,196.63355276803486,11.215461,180.2106,5.207491768034856
openclaw,32,00141,dd3c7503-f62a-4bd0-9f67-1b63b94194cc,13,measurement,144.90303743910044,11.268434,128.402841,5.231762439100436
openclaw,32,00142,cffe0e32-c9a6-4c52-9877-78ceb4aaa9fb,13,measurement,413.7299167161109,10.988811,397.994039,4.747066716110908
openclaw,32,00143,14569e28-c88c-43e4-8c32-097d35b9a67d,13,measurement,291.72483008995187,11.614279,274.884744,5.225807089951843
openclaw,32,00144,32102e3e-d12a-4209-9163-7b3a104efe5d,14,measurement,48.738851533969864,11.316887,32.622236,4.799728533969862
openclaw,32,00145,a1e91b78-d3d8-4675-bb8d-62741b4b68a6,14,measurement,40.99882739793975,11.782094,24.027102,5.189631397939749
openclaw,32,00146,cffe0e32-c9a6-4c52-9877-78ceb4aaa9fb,14,measurement,409.3636598059675,11.20995,393.351261,4.802448805967458
openclaw,32,00147,e4e91f1c-1dcd-439e-9fdd-cb976f5293fd,14,measurement,73.53418847091962,12.109537,56.328587,5.096064470919615
openclaw,32,00148,14569e28-c88c-43e4-8c32-097d35b9a67d,14,measurement,287.2909184989985,12.065589,270.048284,5.1770454989984955
openclaw,32,00149,3627a8be-a77f-41bb-b807-7e1bd4c0ebdf,14,measurement,66.98597425804473,12.015273,49.857133,5.113568258044737
openclaw,32,00150,dd3c7503-f62a-4bd0-9f67-1b63b94194cc,14,measurement,146.71770914597437,11.967272,129.680192,5.070245145974354
openclaw,32,00151,8e867cd7-cff9-4e6c-867a-ff5ddc2550be,14,measurement,47.41555271099787,11.879643,30.266354,5.269555710997871
openclaw,32,00152,04a04a9b-226c-43fd-b319-d5e89743676f,14,measurement,194.7968997489661,11.723727,178.065551,5.007621748966102
openclaw,32,00153,17b5a6a3-bc87-42e8-b0fb-6ab0781ef2cc,14,measurement,61.03524637303781,11.796821,44.029924,5.208501373037805
openclaw,32,00154,00d579ea-0889-4fd9-a771-2c8d79835c8d,14,measurement,38.73733026301488,11.441136,22.052056,5.244138263014882
openclaw,32,00155,32102e3e-d12a-4209-9163-7b3a104efe5d,15,measurement,49.49607134400867,10.873596,33.819332,4.803143344008667
openclaw,32,00156,3627a8be-a77f-41bb-b807-7e1bd4c0ebdf,15,measurement,66.756267476012,11.53361,50.159039,5.063618476012003
openclaw,32,00157,cffe0e32-c9a6-4c52-9877-78ceb4aaa9fb,15,measurement,386.77366655599326,11.110177,370.904515,4.758974555993234
openclaw,32,00158,00d579ea-0889-4fd9-a771-2c8d79835c8d,15,measurement,39.50421189900953,11.784489,22.358853,5.360869899009533
openclaw,32,00159,dd3c7503-f62a-4bd0-9f67-1b63b94194cc,15,measurement,143.7273122110637,11.599094,126.872981,5.255237211063687
openclaw,32,00160,04a04a9b-226c-43fd-b319-d5e89743676f,15,measurement,191.19921670702752,11.61054,174.65015,4.938526707027506
openclaw,32,00161,e4e91f1c-1dcd-439e-9fdd-cb976f5293fd,15,measurement,74.32578928302974,11.518939,57.702301,5.104549283029733
openclaw,32,00162,8e867cd7-cff9-4e6c-867a-ff5ddc2550be,15,measurement,47.80436313606333,11.628493,30.964348,5.21152213606333
openclaw,32,00163,17b5a6a3-bc87-42e8-b0fb-6ab0781ef2cc,15,measurement,61.24566298897844,11.485632,44.665543,5.094487988978436
openclaw,32,00164,a1e91b78-d3d8-4675-bb8d-62741b4b68a6,15,measurement,41.990630832035094,11.821724,24.994901,5.174005832035096
openclaw,32,00165,14569e28-c88c-43e4-8c32-097d35b9a67d,15,measurement,263.47332952392753,11.932602,246.543443,4.997284523927533
openclaw,32,00166,e4e91f1c-1dcd-439e-9fdd-cb976f5293fd,16,measurement,74.12589151901193,11.601638,57.517577,5.006676519011926
openclaw,32,00167,3627a8be-a77f-41bb-b807-7e1bd4c0ebdf,16,measurement,67.41592602897435,11.460659,50.910782,5.044485028974357
openclaw,32,00168,dd3c7503-f62a-4bd0-9f67-1b63b94194cc,16,measurement,143.3264478589408,11.478248,126.758948,5.0892518589407985
openclaw,32,00169,17b5a6a3-bc87-42e8-b0fb-6ab0781ef2cc,16,measurement,60.8275141059421,11.085212,44.53846,5.203842105942101
openclaw,32,00170,8e867cd7-cff9-4e6c-867a-ff5ddc2550be,16,measurement,48.34661457093898,11.376464,31.825846,5.144304570938985
openclaw,32,00171,04a04a9b-226c-43fd-b319-d5e89743676f,16,measurement,178.83082666492555,11.275544,162.386387,5.168895664925543
openclaw,32,00172,a1e91b78-d3d8-4675-bb8d-62741b4b68a6,16,measurement,41.362254673964344,11.426287,24.849161,5.086806673964343
openclaw,32,00173,14569e28-c88c-43e4-8c32-097d35b9a67d,16,measurement,245.08973999600857,11.573644,228.38731,5.12878599600856
openclaw,32,00174,32102e3e-d12a-4209-9163-7b3a104efe5d,16,measurement,48.695686682011,11.371125,32.497106,4.827455682010999
openclaw,32,00175,00d579ea-0889-4fd9-a771-2c8d79835c8d,16,measurement,38.99606815597508,11.315988,22.384554,5.295526155975079
openclaw,32,00176,cffe0e32-c9a6-4c52-9877-78ceb4aaa9fb,16,measurement,341.30531104898546,10.920362,325.301142,5.08380704898542
openclaw,32,00177,8e867cd7-cff9-4e6c-867a-ff5ddc2550be,17,measurement,45.19406019500457,11.290893,28.79706,5.106107195004572
openclaw,32,00178,cffe0e32-c9a6-4c52-9877-78ceb4aaa9fb,17,measurement,338.75091521500144,10.915894,322.73082,5.104201215001467
openclaw,32,00179,32102e3e-d12a-4209-9163-7b3a104efe5d,17,measurement,48.47511298197787,11.429667,32.260655,4.784790981977871
openclaw,32,00180,e4e91f1c-1dcd-439e-9fdd-cb976f5293fd,17,measurement,72.82879443804268,11.751281,55.969243,5.10827043804268
openclaw,32,00181,00d579ea-0889-4fd9-a771-2c8d79835c8d,17,measurement,37.77322167006787,11.647047,20.921673,5.20450167006787
openclaw,32,00182,14569e28-c88c-43e4-8c32-097d35b9a67d,17,measurement,227.71240941702854,11.676554,210.985808,5.050047417028537
openclaw,32,00183,dd3c7503-f62a-4bd0-9f67-1b63b94194cc,17,measurement,128.5913564870134,11.808489,111.706737,5.076130487013401
openclaw,32,00184,3627a8be-a77f-41bb-b807-7e1bd4c0ebdf,17,measurement,65.72293091600295,11.898284,48.713845,5.1108019160029485
openclaw,32,00185,04a04a9b-226c-43fd-b319-d5e89743676f,17,measurement,160.38984636601526,11.784532,143.581009,5.0243053660152555
openclaw,32,00186,17b5a6a3-bc87-42e8-b0fb-6ab0781ef2cc,17,measurement,60.40505858696997,11.684745,43.564008,5.156305586969971
openclaw,32,00187,a1e91b78-d3d8-4675-bb8d-62741b4b68a6,17,measurement,40.25453760800883,11.317651,23.792396,5.144490608008834
openclaw,32,00188,17b5a6a3-bc87-42e8-b0fb-6ab0781ef2cc,18,measurement,58.01854012499098,11.385247,41.632433,5.000860124990979
openclaw,32,00189,e4e91f1c-1dcd-439e-9fdd-cb976f5293fd,18,measurement,68.46123783604708,11.507771,52.012228,4.941238836047077
openclaw,32,00190,8e867cd7-cff9-4e6c-867a-ff5ddc2550be,18,measurement,46.35986760701053,11.838006,29.457727,5.06413460701053
openclaw,32,00191,dd3c7503-f62a-4bd0-9f67-1b63b94194cc,18,measurement,118.07081749197096,11.337181,101.517561,5.216075491970955
minisweagent,1,00001,pydicom__pydicom-1694,1,warmup,208.8830003850162,25.631253,181.201223,2.050524385016189
minisweagent,1,00002,pvlib__pvlib-python-1154,1,measurement,340.89229978702497,35.271768,302.430733,3.1897987870249835
minisweagent,1,00003,pvlib__pvlib-python-1072,1,measurement,252.0993626730051,35.126791,213.820632,3.151939673005103
minisweagent,2,00001,pydicom__pydicom-1694,1,warmup,214.07186337397434,23.668131,188.344301,2.0594313739743484
minisweagent,2,00002,pvlib__pvlib-python-1154,1,warmup,351.5586511170259,35.771446,312.643988,3.1432171170259267
minisweagent,2,00003,pvlib__pvlib-python-1072,1,measurement,261.5107173459837,35.306386,223.068517,3.135814345983704
minisweagent,2,00004,pydicom__pydicom-1139,1,measurement,185.70636499405373,27.684875,155.879111,2.142378994053729
minisweagent,2,00005,pylint-dev__astroid-1866,1,measurement,162.37026672204956,21.480825,138.928753,1.9606887220495537
minisweagent,2,00006,pylint-dev__astroid-1268,1,measurement,203.00693711603526,21.399664,179.653291,1.953982116035263
minisweagent,2,00007,pydicom__pydicom-1256,1,measurement,243.4423381560482,23.438164,217.965536,2.038638156048222
minisweagent,4,00001,pydicom__pydicom-1694,1,warmup,222.61812651494984,24.648008,195.953413,2.0167055149498196
minisweagent,4,00002,pvlib__pvlib-python-1154,1,warmup,374.2064648849191,37.200975,333.720516,3.284973884919168
minisweagent,4,00003,pvlib__pvlib-python-1072,1,warmup,276.109817462042,36.841663,236.069733,3.1984214620419777
minisweagent,4,00004,pydicom__pydicom-1139,1,warmup,193.29555364395492,28.89503,162.301378,2.0991456439549268
minisweagent,4,00005,pylint-dev__astroid-1866,1,measurement,174.95212240703404,21.591848,151.454473,1.9058014070340334
minisweagent,4,00006,pylint-dev__astroid-1268,1,measurement,221.51269688701723,22.142453,197.351873,2.018370887017227
minisweagent,4,00007,pydicom__pydicom-1256,1,measurement,263.4089622279862,23.084789,238.300959,2.0232142279861876
minisweagent,4,00008,pylint-dev__astroid-1196,1,measurement,462.0000228729332,21.78823,438.150472,2.0613208729332086
minisweagent,4,00009,sqlfluff__sqlfluff-2419,1,measurement,173.83645943400916,23.265222,148.380605,2.19063243400916
minisweagent,4,00010,pvlib__pvlib-python-1707,1,measurement,335.45284140401054,35.337017,296.880912,3.2349124040105153
minisweagent,4,00011,pvlib__pvlib-python-1154,2,measurement,368.8410438949941,36.093485,329.591513,3.1560458949940653
minisweagent,4,00012,pylint-dev__astroid-1866,2,measurement,168.353049994912,21.741169,144.676151,1.9357299949119806
minisweagent,4,00013,pvlib__pvlib-python-1072,2,measurement,266.528305360931,36.21089,227.221625,3.0957903609309767
minisweagent,8,00001,pydicom__pydicom-1694,1,warmup,260.11744409799576,25.843484,232.066736,2.207224097995777
minisweagent,8,00002,pvlib__pvlib-python-1154,1,warmup,421.0582550750114,39.411666,378.219987,3.4266020750114308
minisweagent,8,00003,pvlib__pvlib-python-1072,1,warmup,318.06539940892253,38.843389,275.815183,3.4068274089225383
minisweagent,8,00004,pydicom__pydicom-1139,1,warmup,215.63376622006763,30.851092,182.499131,2.283543220067628
minisweagent,8,00005,pylint-dev__astroid-1866,1,warmup,194.31223629997112,24.476612,167.782009,2.053615299971142
minisweagent,8,00006,pylint-dev__astroid-1268,1,warmup,246.00125883205328,24.006792,219.894935,2.0995318320532874
minisweagent,8,00007,pydicom__pydicom-1256,1,warmup,300.84986353002023,25.714885,272.950765,2.1842135300202585
minisweagent,8,00008,pylint-dev__astroid-1196,1,warmup,525.2385667070048,24.452021,498.69153,2.095015707004791
minisweagent,8,00009,sqlfluff__sqlfluff-2419,1,measurement,190.91810582997277,23.957778,164.757594,2.2027338299727717
minisweagent,8,00010,pvlib__pvlib-python-1707,1,measurement,374.6906757178949,36.280642,335.177881,3.2321527178949054
minisweagent,8,00011,pvlib__pvlib-python-1154,2,measurement,414.9610685550142,37.510075,374.09641,3.3545835550141874
minisweagent,8,00012,pylint-dev__astroid-1866,2,measurement,186.34375645394903,22.576888,161.751029,2.0158394539490416
minisweagent,8,00013,pvlib__pvlib-python-1072,2,measurement,312.56096681708004,37.411232,271.815116,3.33461881708007
minisweagent,8,00014,pylint-dev__astroid-1196,2,measurement,514.5310994830215,22.452733,490.071343,2.0070234830214986
minisweagent,8,00015,pvlib__pvlib-python-1707,2,measurement,373.4623724539997,36.660966,333.575492,3.2259144539996782
minisweagent,8,00016,pydicom__pydicom-1139,2,measurement,209.62607150699478,28.239625,179.115564,2.2708825069947807
minisweagent,8,00017,pydicom__pydicom-1694,2,measurement,253.33790153893642,24.051013,227.175188,2.111700538936418
minisweagent,8,00018,sqlfluff__sqlfluff-2419,2,measurement,186.07598445005715,23.625539,160.197737,2.252708450057156
minisweagent,8,00019,pylint-dev__astroid-1268,2,measurement,233.70866686908994,21.985023,209.700399,2.023244869089922
minisweagent,8,00020,pydicom__pydicom-1256,2,measurement,281.7809898139676,24.185548,255.570367,2.0250748139676205
minisweagent,8,00021,pydicom__pydicom-1694,3,measurement,246.59297871089075,24.48421,220.076577,2.032191710890771
minisweagent,8,00022,pylint-dev__astroid-1866,3,measurement,186.47644079499878,22.224423,162.316481,1.935536794998768
minisweagent,8,00023,sqlfluff__sqlfluff-2419,3,measurement,184.47662540897727,24.026724,158.291269,2.158632408977269
minisweagent,8,00024,pvlib__pvlib-python-1072,3,measurement,277.2302198569523,36.405544,237.671374,3.153301856952339
minisweagent,32,00001,pydicom__pydicom-1694,1,warmup,365.45236292504705,39.053449,323.516072,2.882841925047046
minisweagent,32,00002,pvlib__pvlib-python-1154,1,warmup,664.5536313469056,55.28164,605.358433,3.9135583469055746
minisweagent,32,00003,pvlib__pvlib-python-1072,1,warmup,468.5601507029496,53.957711,410.444304,4.1581357029496075
minisweagent,32,00004,pydicom__pydicom-1139,1,warmup,257.64100123301614,44.447273,210.11674,3.076988233016152
minisweagent,32,00005,pylint-dev__astroid-1866,1,warmup,249.979825085029,35.872799,211.449661,2.657365085029028
minisweagent,32,00006,pylint-dev__astroid-1268,1,warmup,329.99264837102965,35.176831,292.40999,2.405827371029659
minisweagent,32,00007,pydicom__pydicom-1256,1,warmup,435.816914878902,37.832343,395.553952,2.430619878902064
minisweagent,32,00008,pylint-dev__astroid-1196,1,warmup,809.0515270950273,34.353812,772.415204,2.282511095027303
minisweagent,32,00009,sqlfluff__sqlfluff-2419,1,warmup,226.9923032229999,38.096591,186.326405,2.5693072229999245
minisweagent,32,00010,pvlib__pvlib-python-1707,1,warmup,591.8818262210116,54.069866,533.997678,3.814282221011581
minisweagent,32,00011,pvlib__pvlib-python-1154,2,warmup,660.0555043469649,53.497373,602.827374,3.7307573469648787
minisweagent,32,00012,pylint-dev__astroid-1866,2,warmup,249.95682649104856,36.087708,211.222229,2.6468894910485687
minisweagent,32,00013,pvlib__pvlib-python-1072,2,warmup,468.3640625020489,53.898966,410.305482,4.159614502048953
minisweagent,32,00014,pylint-dev__astroid-1196,2,warmup,809.2648776650894,36.284585,770.605379,2.3749136650894798
minisweagent,32,00015,pvlib__pvlib-python-1707,2,warmup,591.8782622939907,53.152569,534.893093,3.8326002939907085
minisweagent,32,00016,pydicom__pydicom-1139,2,warmup,258.76391220500227,43.742214,211.73505,3.2866482050022796
minisweagent,32,00017,pydicom__pydicom-1694,2,warmup,365.4424979200121,39.666342,322.846956,2.929199920012138
minisweagent,32,00018,sqlfluff__sqlfluff-2419,2,warmup,227.04010783298872,38.898299,185.590783,2.551025832988728
minisweagent,32,00019,pylint-dev__astroid-1268,2,warmup,329.9737591840094,34.627001,292.892315,2.454443184009392
minisweagent,32,00020,pydicom__pydicom-1256,2,warmup,435.79496664600447,39.265588,394.098414,2.4309646460044974
minisweagent,32,00021,pydicom__pydicom-1694,3,warmup,365.4479727840517,39.436094,323.097216,2.914662784051643
minisweagent,32,00022,pylint-dev__astroid-1866,3,warmup,249.94163856399246,36.050417,211.209887,2.6813345639924364
minisweagent,32,00023,sqlfluff__sqlfluff-2419,3,warmup,226.9763949799817,36.650176,187.792122,2.5340969799817117
minisweagent,32,00024,pvlib__pvlib-python-1072,3,warmup,468.5359417441068,53.976438,410.326503,4.233000744106789
minisweagent,32,00025,pylint-dev__astroid-1196,3,warmup,809.2245837269584,35.932694,770.948472,2.3434177269583643
minisweagent,32,00026,pydicom__pydicom-1256,3,warmup,435.59303160896525,36.667612,396.523423,2.4019966089652485
minisweagent,32,00027,pvlib__pvlib-python-1707,3,warmup,591.5727065849351,53.975095,533.757977,3.8396345849350837
minisweagent,32,00028,pylint-dev__astroid-1268,3,warmup,329.9582615409745,35.112339,292.400983,2.444939540974474
minisweagent,32,00029,pvlib__pvlib-python-1154,3,warmup,664.4565589689882,54.172626,606.370232,3.9137009689882234
