workload,replica,start_seconds,end_seconds,actual_counter_span_seconds,arrivals,completions,unfinished_at_end,requested_output_tokens_s,prompt_mean,actual_prefix_reuse,uncached_input_tokens_s,output_tokens_s,preemptions,output_progress_interval_ms,running,waiting,kv,cpu,gpu_busy,gpu_power
minisweagent,r02,1050,1080,30.07827877998352,43,44,2,236.73333333333332,19652.3488372093,0.8455166010419711,4480.60878036964,213.90851674270988,0.0,9.657070760140613,2.466666666666667,0.0,0.029258422736683602,9.288384917911674,91.3,181.14875
minisweagent,r02,1080,1110,30.082600116729736,39,38,3,248.53333333333333,21902.82051282051,0.7029085965785967,8071.210568828816,253.10312175328394,0.0,11.300307922080595,3.2333333333333334,0.06666666666666667,0.04356295878035008,9.276656781650608,96.69166666666666,208.44308333333333
minisweagent,r02,1110,1140,30.084383010864258,41,42,2,189.5,20985.024390243903,0.6725911393258375,9363.595720020965,177.76665049333727,0.0,11.442210036094743,2.6333333333333333,0.0,0.031855825334086194,9.183508902480881,88.1,209.74
minisweagent,r02,1140,1170,30.12123990058899,37,35,4,230.86666666666667,28057.891891891893,0.8492343298384436,5657.569228970145,236.1124583009258,0.0,10.692754253376346,3.1666666666666665,0.03333333333333333,0.056757011104837184,9.41627158722779,97.64166666666667,205.026
minisweagent,r03,0,30,30.087225198745728,38,35,3,121.3,3975.657894736842,0.5064428598472898,2599.5750516488497,124.87027218969403,0.0,9.204116215934082,1.3666666666666667,0.0,0.0042913608130999426,6.828274478314161,58.1,122.41675
minisweagent,r03,30,60,30.080137729644775,79,76,6,343.43333333333334,6587.620253164557,0.6766436934975943,5704.062978106125,288.4627749376488,0.0,12.505682428592788,3.966666666666667,0.0,0.01820063993977038,9.202541784146758,90.825,185.73616666666666
minisweagent,r03,60,90,30.077027320861816,102,98,10,451.1333333333333,7670.480392156863,0.7716864880355352,6092.390649022075,453.3360246856107,0.0,27.01304368775348,11.533333333333333,0.0,0.05654997176736308,8.702857832046803,74.16666666666667,191.61258333333333
minisweagent,r03,90,120,29.079624891281128,131,127,14,604.4,9743.190839694656,0.835544216313975,7004.560779636186,605.2003788149505,0.0,24.103745794219723,14.620689655172415,0.0,0.08760879300609435,8.987007980558385,91.38793103448276,219.58991379310345
minisweagent,r03,120,150,30.082433700561523,144,132,26,859.6333333333333,10767.569444444445,0.8554081507613526,7452.655002305055,723.4122151358315,0.0,31.15808195482916,22.766666666666666,0.0,0.15324675324675327,9.030930559602393,93.14166666666667,235.1935
minisweagent,r03,150,180,30.079505443572998,136,136,26,737.3333333333334,10340.411764705883,0.8511550911045754,6958.891009450583,767.2333590488274,0.0,32.79708433464267,25.7,0.0,0.16856766421983813,8.99045487740828,90.075,240.84441666666666
minisweagent,r03,180,210,30.084686040878296,134,128,32,763.6666666666666,13144.425373134329,0.8027916177163473,11644.894665810258,727.4797539938381,0.0,40.86343966373781,30.066666666666666,0.0,0.2207698099002447,9.102813974278149,93.25833333333334,268.65566666666666
minisweagent,r03,210,240,30.086305141448975,123,132,23,661.4,14226.520325203252,0.8390771888872985,9454.367981135914,722.4549474523205,0.0,35.49130851700461,26.533333333333335,0.0,0.2033690946734425,8.953429159483836,94.2,274.9455
minisweagent,r03,240,270,30.08464288711548,121,113,31,811.5,17244.380165289258,0.8480725141611106,10454.038001384928,681.9758531615123,0.0,38.09158541829453,25.966666666666665,0.03333333333333333,0.22956898174289478,9.274829290574536,92.34166666666667,279.56108333333333
minisweagent,r03,270,300,30.076677083969116,117,98,50,740.2333333333333,17030.555555555555,0.7670746054918669,15304.416731771986,695.0235872679513,0.0,46.2706837071886,35.3,0.0,0.3059194428759646,9.236793907579871,95.64166666666667,304.95825
minisweagent,r03,300,330,30.077656269073486,105,122,33,550.5666666666667,20344.58095238095,0.734095097746867,18885.148327998275,592.2336448241056,0.0,60.99349381972333,36.6,0.03333333333333333,0.36466214944475817,9.297000782825268,96.14166666666667,318.807
minisweagent,r03,330,360,30.071468114852905,100,104,29,531.2666666666667,22194.77,0.8061733053990396,14859.600412368685,589.562170103803,0.0,47.43351726412023,28.3,0.0,0.319038208168643,9.14497389936537,95.4,299.02875
minisweagent,r03,360,390,30.074314832687378,93,94,28,645.9,23406.74193548387,0.7942550064672872,14603.192207147475,586.1480169397029,0.0,38.04341182587253,23.7,0.03333333333333333,0.2710239036325993,9.38383364210546,96.7,294.0926666666667
minisweagent,r03,390,420,30.079198837280273,86,94,20,536.9666666666667,22639.81395348837,0.8048144312878004,12971.555595969427,628.4741858406917,0.0,34.748170049450515,21.933333333333334,0.1,0.26698663655185395,9.253043087552605,96.39166666666667,301.48775
minisweagent,r03,420,450,30.073580980300903,92,85,27,539.2333333333333,21035.434782608696,0.7190330538907985,17370.761411558815,547.1912377438248,0.0,49.67189658629267,28.366666666666667,0.16666666666666666,0.33063241106719365,9.39878994017963,97.86666666666666,314.80775
minisweagent,r03,450,480,29.07354164123535,84,94,17,432.7,21979.595238095237,0.6989032679680449,18636.601164252836,476.3093595848404,0.0,48.67619537725682,24.448275862068964,0.1724137931034483,0.2842345061235616,9.160425482674365,96.49137931034483,310.23663793103447
minisweagent,r03,480,510,30.087899208068848,71,75,13,440.7,23871.309859154928,0.7998753252863254,11310.095053387462,481.2565975399444,0.0,25.935522701465246,13.766666666666667,0.0,0.18018068887634106,9.392653753825265,96.10833333333333,279.03875
minisweagent,r03,510,540,30.07484531402588,48,54,7,341.5,21504.8125,0.6985021765558317,10563.54560373539,382.6453595966814,0.0,17.62724666034474,7.5,0.0,0.11280820628646716,9.28333898109524,97.90833333333333,258.77525
minisweagent,r03,540,570,30.067663192749023,49,51,5,363.53333333333336,23159.408163265307,0.754677210566341,9258.950328641982,333.4146699640291,0.0,15.825074548741307,5.466666666666667,0.03333333333333333,0.07559759081498212,9.45207050997497,97.15833333333333,257.06
minisweagent,r03,570,600,30.08127784729004,44,45,4,208.8,23554.272727272728,0.7112085435184506,9949.710298858308,272.89399212605366,0.0,13.83673165997016,4.166666666666667,0.0,0.05435723696593262,9.416703304906111,96.99166666666666,260.77591666666666
minisweagent,r03,600,630,30.1009738445282,42,42,4,232.26666666666668,29901.52380952381,0.8446608025137831,6671.179511904841,236.60364069233088,0.0,11.721202169742684,3.1333333333333333,0.0,0.05047054394880482,9.560055530567583,97.04166666666667,228.80366666666666
minisweagent,r03,630,660,30.081802129745483,44,44,4,284.5,24755.75,0.9020718279291983,3425.9915531487463,265.476116276401,0.0,10.611124206007574,3.3666666666666667,0.0,0.0510069640504423,9.424839863396649,94.74166666666666,210.73233333333334
minisweagent,r03,660,690,30.079691410064697,45,48,1,226.96666666666667,23573.2,0.7505924807267009,8795.635446960556,252.96137171985814,0.0,12.941088085680937,3.966666666666667,0.0,0.06167890080933559,9.448607832251305,97.55833333333334,236.10508333333334
minisweagent,r03,690,720,30.08393096923828,45,41,5,399.6333333333333,27349.355555555554,0.8782167215043689,5016.066555740433,317.411976837872,0.0,12.184086932913834,3.966666666666667,0.0,0.05745341614906832,9.359305587676719,95.04166666666667,219.58816666666667
minisweagent,r03,720,750,30.08688473701477,40,42,3,281.2,25333.75,0.8001116479052656,6712.260234491716,338.0210377011293,0.0,13.494642928556885,4.833333333333333,0.0,0.07783738001129305,9.49800015335474,97.08333333333333,239.6775
minisweagent,r03,750,780,30.07996940612793,44,41,6,249.7,28982,0.705138089080338,12727.705764288627,226.4297515745629,0.0,15.992270095516115,3.8666666666666667,0.0,0.06517974778844343,9.30624193259293,97.69166666666666,259.634
minisweagent,r03,780,810,30.08212661743164,40,42,4,258.7,22267.55,0.819176169420526,5191.687475628813,299.61312624677447,0.0,11.769033591389048,3.6666666666666665,0.0,0.05844155844155845,9.508393492921112,97.61666666666666,219.06608333333332
minisweagent,r03,810,840,30.079707860946655,38,40,2,339.1666666666667,29428.052631578947,0.7886531884923602,7846.3195550653945,272.0106205094806,0.0,13.157926421416434,3.933333333333333,0.1,0.07239789196310936,9.387440566978881,97.21666666666667,242.98016666666666
minisweagent,r03,840,870,29.081486463546753,36,35,3,192.06666666666666,30455.944444444445,0.8022954832754781,7453.745539166755,263.94799349826087,0.0,12.174038143901083,3.3448275862068964,0.0,0.06377655328180065,9.414757919915354,97.58620689655173,225.8335344827586
minisweagent,r03,870,900,30.083351373672485,40,36,7,332.5,29853.875,0.722210773605902,10754.120974803667,275.86687057954884,0.0,15.114825918932706,4.866666666666666,0.0,0.0771974402409185,9.413533256508769,97.81666666666666,251.00758333333334
minisweagent,r03,900,930,30.07552742958069,38,41,4,261.1,22959.105263157893,0.6147959500590099,11340.682247338906,313.8432076411834,0.0,17.357974140732374,6.0,0.0,0.09524750611707133,10.156344433781257,96.85,258.02091666666666
minisweagent,r03,930,960,30.07947087287903,37,40,1,208.8,25240.62162162162,0.834534046725341,5394.609522413742,217.324301601796,0.0,9.566548311314875,2.3,0.0,0.026246941464332766,11.3033730382375,94.69166666666666,203.04191666666668
minisweagent,r03,960,990,30.079347133636475,34,32,3,223.96666666666667,23113.735294117647,0.7288590044595101,7137.355709423777,181.05446158138074,0.0,9.888067094051893,2.3333333333333335,0.0,0.03843402973837757,9.223718778354131,94.425,219.97025
minisweagent,r03,990,1020,30.07778549194336,40,40,3,265.73333333333335,26831.4,0.7748312807237137,8152.029678703506,302.88134086334935,0.0,14.468748562617673,4.666666666666667,0.0,0.08086768304159608,9.445390854638338,97.61666666666666,240.50075
minisweagent,r03,1020,1050,30.080233573913574,41,39,5,224.16666666666666,24142.951219512193,0.6837547604212827,9466.183143170101,178.25659454486674,0.0,11.77017645438184,2.7,0.0,0.045623941276115194,9.238943705633872,93.68333333333334,231.29841666666667
minisweagent,r03,1050,1080,30.08026146888733,43,46,2,350.7,24042.488372093023,0.7991430418321175,7230.9211881343945,358.4742775973903,0.0,13.695914143571457,5.566666666666666,0.0,0.08452851496329758,9.441337258014567,95.64166666666667,234.21725
minisweagent,r03,1080,1110,30.084188222885132,40,40,2,235.9,29370.425,0.82022409228036,6962.627625121005,260.46905244526863,0.0,12.15866208076477,3.466666666666667,0.03333333333333333,0.060191981931112366,9.370671249848062,97.95,218.49508333333333
minisweagent,r03,1110,1140,30.0835542678833,40,39,3,208.83333333333334,18513.775,0.7604330929817984,5883.181170150109,224.44156497852126,0.0,10.263152617084708,2.8,0.0,0.03264633916807829,9.350342015783484,93.55,203.24983333333333
minisweagent,r03,1140,1170,30.12856960296631,37,40,0,234.9,26402.297297297297,0.8651274829679657,4393.2387678626565,235.82267905942928,0.0,10.013770596257645,2.5,0.0,0.04279126670431018,9.371996654124091,94.26666666666667,203.26875
openclaw,r00,0,30,30.084853410720825,0,0,0,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.13881459242562083,0.0,59.044
openclaw,r00,30,60,30.084664821624756,37,22,15,453.73333333333335,9895.918918918918,0.3850235832953251,7484.643798927964,145.88827982704336,0.0,31.905810841004858,5.1,0.23333333333333334,0.024129493694711082,5.965093336723672,43.85,132.33858333333333
openclaw,r00,60,90,30.083988666534424,56,60,11,383.5,21616.48214285714,0.524718654664141,19124.425500133562,355.1390780799267,0.0,34.49496801356634,12.966666666666667,0.0,0.12130623000188218,9.128811069008185,97.68333333333334,269.31583333333333
openclaw,r00,90,120,30.075472593307495,53,54,10,394.1666666666667,29895.66037735849,0.8093399289195959,9814.043622565736,409.7026226860334,0.0,21.49414622800764,9.4,0.03333333333333333,0.12177677395068699,9.476649014718213,97.35,251.85983333333334
openclaw,r00,120,150,30.08401918411255,56,50,16,315.4,25594.428571428572,0.7303135998922514,13577.873272189569,409.08762638003367,0.0,30.0303373336792,12.5,0.06666666666666667,0.14631093544137022,9.31684132728875,97.81666666666666,256.2080833333333
openclaw,r00,150,180,30.08112907409668,50,56,10,327.6,34932.4,0.8263017627164463,9825.794745667334,382.73164453504575,0.0,21.927818045978658,9.233333333333333,0.03333333333333333,0.12403538490495013,9.420799236348458,98.525,254.286
openclaw,r00,180,210,30.074763774871826,48,50,8,259.3,34043.416666666664,0.7985245534191574,10998.723131331053,328.0491269641584,0.0,24.40991529708378,9.266666666666667,0.16666666666666666,0.14678147939017502,9.395205101373405,99.23333333333333,260.54291666666666
openclaw,r00,210,240,30.080019235610962,47,33,22,423.46666666666664,40065.744680851065,0.7623825735275296,13578.84769955347,297.872149941729,0.0,27.471292084751866,10.633333333333333,0.3,0.18739883305100696,9.468331330052541,98.95,271.168
openclaw,r00,240,270,30.0838942527771,40,58,4,281.6666666666667,50988.9,0.8491105784022487,11492.960222996493,425.21090828588945,0.0,29.039701667396464,14.733333333333333,0.16666666666666666,0.2571428571428571,9.389829678619172,99.13333333333334,275.5229166666667
openclaw,r00,270,300,30.084819078445435,45,41,8,341.4,31972.333333333332,0.7350278717423412,11831.083280637504,338.0110072619875,0.0,21.348185895600775,8.733333333333333,0.03333333333333333,0.11375870506305288,9.414984224927611,98.49166666666666,253.44266666666667
openclaw,r00,300,330,30.076571941375732,36,37,7,434.26666666666665,43015.27777777778,0.8128374190754251,10000.47480764332,363.4057771379131,0.0,21.722983485283322,8.133333333333333,0.0,0.12985130811217768,9.34490937972626,98.73333333333333,257.6859166666667
openclaw,r00,330,360,29.07964849472046,42,39,10,251.5,54747.666666666664,0.8724994421884065,9825.29070294206,360.35511233578046,0.0,24.88230018077996,9.655172413793103,0.034482758620689655,0.19789131408321814,9.395291740408188,98.86206896551724,277.70043103448273
openclaw,r00,360,390,30.080770254135132,31,36,5,360.7,47536.8064516129,0.7961342009349631,9987.277501935021,271.302893212255,0.0,18.5302638065086,5.333333333333333,0.0,0.118944099378882,9.446970971356661,99.18333333333334,255.69716666666667
openclaw,r00,390,420,30.086897373199463,34,34,5,232.7,49047.26470588235,0.8247986486024584,9710.77198077107,295.27803714030046,0.0,19.880462593397134,6.366666666666666,0.16666666666666666,0.13649538866930172,9.348873518268867,99.04166666666667,267.8585
openclaw,r00,420,450,30.080371618270874,23,24,4,246.46666666666667,56583.739130434784,0.9257140934899214,3083.3728112475874,301.6585072535618,0.0,12.791679823734533,4.133333333333334,0.0,0.12361189535102579,9.657043431241874,99.51666666666667,223.1035
openclaw,r00,450,480,30.086628437042236,20,20,4,410.2,48339.1,0.7730994530567332,7689.894548474867,232.9938701728834,0.0,11.842842359800597,3.3666666666666667,0.0,0.06929230190099757,9.213790326040378,95.625,223.13291666666666
openclaw,r00,480,510,30.086177587509155,14,14,4,389.1,52912.78571428572,0.9003765166786415,1801.990294124581,278.6994119014039,0.0,10.731417473914268,3.3333333333333335,0.03333333333333333,0.059062676453980806,9.59675745859081,99.25,212.09508333333335
openclaw,r00,510,540,30.08051300048828,20,20,4,120.93333333333334,40741.2,0.630067316627003,12665.907659015505,250.52764226054495,0.0,16.31325144004617,4.6,0.16666666666666666,0.08837756446452098,9.311152981439724,98.91666666666667,241.50991666666667
openclaw,r00,540,570,30.08781909942627,26,26,4,215.13333333333333,37108.653846153844,0.7476540705046919,7936.766676603475,267.4504248183759,0.0,12.946193466219452,3.6666666666666665,0.0,0.05127987954074911,9.48833296315076,98.74166666666666,229.84125
openclaw,r00,570,600,30.081510066986084,21,22,3,310.3333333333333,39437,0.8277416969135603,4785.098875670303,326.57934984393165,0.0,10.808755066621545,3.7,0.0,0.05018821757952193,9.495045537830496,99.45,212.22533333333334
openclaw,r00,600,630,30.086724519729614,21,22,2,131.36666666666667,49846.04761904762,0.8551059960870065,5230.645825098089,229.13760504169218,0.0,10.269596902363434,2.6666666666666665,0.0,0.05737812911725955,9.603133529708723,98.88333333333334,203.8595
openclaw,r00,630,660,30.084576845169067,22,23,1,129.03333333333333,54154.545454545456,0.8594298212305777,5537.388837388642,138.77542707303908,0.0,8.15478190135705,1.4333333333333333,0.0,0.03828345567476002,9.094450701478914,91.4,196.73541666666665
openclaw,r00,660,690,30.091553449630737,14,12,3,253.7,34726.57142857143,0.8210274061741304,2650.644146155864,220.02852099618832,0.0,7.639326274230789,1.9,0.0,0.030020703933747415,9.49886458480502,94.65,183.41041666666666
openclaw,r00,690,720,29.08119010925293,19,20,2,209.93333333333334,42719.73684210526,0.751600002017339,6774.550809642263,149.23735870833968,0.0,9.728186876439773,1.9310344827586208,0.0,0.043371171557078605,8.540835812898516,79.84482758620689,194.93025862068967
openclaw,r00,720,750,30.082763195037842,15,16,1,179.6,49019.8,0.8600991181246087,3505.7949735613483,253.8330654831455,0.0,9.867115596460858,2.8,0.0,0.06664784490871448,9.615971052363689,99.26666666666667,212.71516666666668
openclaw,r00,750,780,30.085277795791626,15,16,0,87.63333333333334,36674.53333333333,0.7995084690920857,3666.0455904258956,109.25609603178704,0.0,7.054362751506973,0.7666666666666667,0.0,0.014586862412949372,8.66105497727498,76.13333333333334,163.048
openclaw,r00,780,810,30.083850622177124,15,14,1,105.56666666666666,42478.066666666666,0.749111306070113,5313.781204662531,93.83772162194387,0.0,7.036784425326284,0.8666666666666667,0.0,0.019772256728778477,7.634252694790628,70.73333333333333,181.46091666666666
openclaw,r00,810,840,30.0798819065094,15,15,1,69.6,67875.6,0.8624247888784777,4656.600728531727,80.05350577785678,0.0,6.366036127290457,0.7,0.0,0.02603049124788255,8.593280831546824,64.1,170.56158333333335
openclaw,r00,840,870,30.08291721343994,17,15,3,295.6666666666667,40669.529411764706,0.8568577139699906,3289.774036800714,209.28821348440167,0.0,8.500372233830783,1.9333333333333333,0.0,0.02396950875211745,9.300444901624232,91.78333333333333,183.23116666666667
openclaw,r00,870,900,30.086827516555786,17,19,1,111.36666666666666,61466.294117647056,0.8847775969038986,4001.7180253966094,197.3953550513747,0.0,9.212130367165745,2.1666666666666665,0.0,0.04469226425748165,9.492069331407157,98.625,204.686
openclaw,r00,900,930,30.081209897994995,19,12,8,201.0,51290.15789473684,0.5710667789962781,13895.750916184426,132.1755346105614,0.0,17.348717502562835,3.7333333333333334,0.9,0.08575192923019011,9.346717950364132,99.04166666666667,269.80941666666666
openclaw,r00,930,960,30.080631494522095,20,27,1,117.03333333333333,63178.3,0.8282084196630806,7216.271375138186,185.00276501886032,0.0,15.805726704568382,3.8666666666666667,0.1,0.15009410878976095,9.191234331235176,93.35,238.30716666666666
openclaw,r00,960,990,30.081357955932617,16,16,1,121.56666666666666,46373.625,0.6632218205930634,8306.872328239375,121.23787780267885,0.0,10.091382227126202,1.7333333333333334,0.16666666666666666,0.05109166196122717,8.327402986497496,77.1,210.99133333333333
openclaw,r00,990,1020,30.0863299369812,15,14,2,154.93333333333334,31315.2,0.5665236051502146,6767.724758270413,70.82950976285876,0.0,6.844946239251973,0.6666666666666666,0.03333333333333333,0.015753811405985318,7.074251648929694,56.21666666666667,159.62816666666666
openclaw,r00,1020,1050,30.08349323272705,15,14,3,157.23333333333332,69025.13333333333,0.7746279857481864,7756.579270726115,209.55013273332375,0.0,11.32666573778476,2.7666666666666666,0.03333333333333333,0.04552042160737813,9.53052252060694,99.05833333333334,209.08175
openclaw,r00,1050,1080,29.08169960975647,20,21,2,172.5,39223.15,0.8949087942945002,2503.051780906885,199.36936553924306,0.0,8.142491904172031,1.6896551724137931,0.0,0.02538016705932748,9.42192168979113,93.88793103448276,174.0835344827586
openclaw,r00,1080,1110,30.078270435333252,18,20,0,97.16666666666667,41939.61111111111,0.7726272600686657,6400.600739790077,107.12052100625718,0.0,7.20883576215896,1.0333333333333334,0.03333333333333333,0.022379070205157163,8.403799547636499,72.375,168.63858333333334
openclaw,r00,1110,1140,30.08517551422119,27,20,7,215.6,37707.25925925926,0.7416196507991388,8743.708338203114,166.16157009411444,0.0,11.817806163697181,2.3666666666666667,0.0,0.05400903444381706,9.101955109737416,87.66666666666667,220.61841666666666
openclaw,r00,1140,1170,30.086424350738525,25,22,10,181.06666666666666,43169.32,0.8219284272621136,3756.478293414277,187.4599631465198,0.0,14.526789058847749,3.1,0.7,0.08231695840391492,9.433242044540274,99.08333333333333,240.02783333333332
openclaw,r01,0,30,29.085615396499634,0,0,0,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.14840113191774845,0.0,58.38275862068966
openclaw,r01,30,60,30.082022190093994,36,11,25,219.36666666666667,11151.25,0.2722564734895191,9711.747373692338,132.07223819242805,0.0,46.23080157547546,7.266666666666667,0.26666666666666666,0.04039149256540561,5.886313443072347,38.083333333333336,134.00325
openclaw,r01,60,90,30.07998037338257,57,73,9,397.6666666666667,19091.59649122807,0.5744715457613848,15394.591161693857,434.4085281240023,0.0,26.57366200186068,13.233333333333333,0.0,0.1103425559947299,9.203647413326935,97.38333333333334,245.12008333333333
openclaw,r01,90,120,30.080395698547363,53,53,9,529.8333333333334,19992.716981132075,0.7365324010012231,9374.444499532221,411.231292432678,0.0,18.092005378625984,8.266666666666667,0.0,0.08288161114248072,9.41093271457712,97.45833333333333,227.23991666666666
openclaw,r01,120,150,30.08299994468689,56,57,8,351.93333333333334,27761.303571428572,0.7471149222631832,13426.320537933436,369.71046838579383,0.0,28.015051711568596,11.733333333333333,0.06666666666666667,0.15098814229249014,9.236967822195925,97.3,252.18566666666666
openclaw,r01,150,180,30.07583260536194,49,45,12,417.06666666666666,29731.69387755102,0.7613657493988779,11136.948539216313,424.9591413712482,0.0,25.037180203229237,11.133333333333333,0.1,0.12453416149068322,9.382752637205835,98.56666666666666,246.00191666666666
openclaw,r01,180,210,30.07889986038208,49,49,12,350.96666666666664,35557.4081632653,0.7700384488894935,13320.467233169296,343.0976547647215,0.0,34.207906527285424,12.3,0.3,0.17519292301901,9.28073268201467,98.68333333333334,272.33508333333333
openclaw,r01,210,240,30.078532218933105,47,53,6,392.73333333333335,43431.55319148936,0.8530634899717482,9971.862915943806,351.2139463158521,0.0,20.56406255929309,8.2,0.0,0.15381140598531903,9.490910241078296,98.75833333333334,256.454
openclaw,r01,240,270,30.076092958450317,40,39,7,404.1,38179.725,0.7398505100711191,13740.947022970437,325.93994218406965,0.0,27.0182228173987,9.966666666666667,0.06666666666666667,0.17884434406173536,9.272416441550874,98.95,275.0179166666667
openclaw,r01,270,300,30.12809419631958,45,38,14,531.0666666666667,38769.62222222222,0.7913293270597362,12426.74022327425,401.71807486842266,0.0,26.359581151201354,12.4,0.1,0.20950498776585733,9.416917457939878,98.525,264.9055
openclaw,r01,300,330,30.084216356277466,36,40,10,368.56666666666666,38257.694444444445,0.7488258305644621,10767.207500567294,463.5985805589972,0.0,26.294941864548598,12.7,0.06666666666666667,0.21311876529267834,9.3547934241046,99.075,265.33708333333334
openclaw,r01,330,360,30.084172010421753,42,34,18,350.1,40051.76190476191,0.7260258612894475,15107.013742726855,386.51554033037144,0.0,39.5857740517971,16.733333333333334,0.16666666666666666,0.25266327875023525,9.251199107120584,98.95,293.0308333333333
openclaw,r01,360,390,29.074989557266235,31,43,6,213.66666666666666,47939.354838709674,0.8280350863842179,7927.535091492291,410.55904685670924,0.0,21.236142229779333,10.655172413793103,0.034482758620689655,0.20170758776455927,9.529313813812896,98.93103448275862,265.5331896551724
openclaw,r01,390,420,30.077261209487915,34,36,4,215.9,51419.294117647056,0.8513669551701216,9359.728535096663,247.82841589474992,0.0,15.165860356848224,4.2,0.0,0.10287031808770938,9.408673941662208,98.58333333333333,248.4965
openclaw,r01,420,450,30.083387851715088,22,25,1,112.13333333333334,61934.954545454544,0.8490197560637296,6838.358798351616,150.91385393088862,0.0,11.038540230764376,1.8666666666666667,0.03333333333333333,0.04109730848861284,8.738590386542079,84.85833333333333,200.29341666666667
openclaw,r01,450,480,30.07697558403015,21,21,1,103.73333333333333,42617.76190476191,0.7793397119242703,6565.985979815663,100.7415121089777,0.0,8.284095727222068,1.1333333333333333,0.0,0.029559570863918694,8.3732562248268,77.575,185.41191666666666
openclaw,r01,480,510,30.08210062980652,14,14,1,120.23333333333333,26633.285714285714,0.5296058101301808,5830.510380854613,84.76801641549461,0.0,6.531321580431103,0.7333333333333333,0.03333333333333333,0.01843591191417279,7.8163183147697515,71.29166666666667,181.40658333333334
openclaw,r01,510,540,30.078672409057617,20,14,7,127.93333333333334,44421.15,0.5764821487061906,12509.295453036537,124.20760960430471,0.0,16.603764964313044,2.8333333333333335,1.0,0.07923019009975532,9.243345162294569,99.11666666666666,262.16791666666666
openclaw,r01,540,570,30.08291745185852,25,29,3,425.03333333333336,49050.8,0.8797192805891154,5339.44223518376,222.11941413904276,0.0,12.892385469616926,3.3666666666666667,0.0,0.10279503105590061,9.5442485150689,98.59166666666667,212.02175
openclaw,r01,570,600,30.08392024040222,21,19,5,114.53333333333333,53714.52380952381,0.8084416827223662,6487.485621567736,182.88839872042016,0.0,16.363110102660265,3.433333333333333,0.03333333333333333,0.16416337285902502,9.43447631258079,99.63333333333334,214.95475
openclaw,r01,600,630,30.0830819606781,22,21,6,252.9,39852.818181818184,0.7951447346983109,6018.5322845797555,271.3817690179233,0.0,21.651356079189636,5.866666666666666,0.0,0.206248823640128,9.523916349607362,99.59166666666667,218.08008333333333
openclaw,r01,630,660,30.082468509674072,22,23,5,260.93333333333334,40392.36363636364,0.8367072382227163,4785.312081477175,274.3125949702658,0.0,19.453008815008378,5.4,0.0,0.18505552418595897,9.436004842563243,99.65,224.68016666666668
openclaw,r01,660,690,30.09156584739685,13,14,4,212.53333333333333,40831.846153846156,0.8822977540155309,2076.2628411178152,291.0450072427066,0.0,12.843246839634359,3.8333333333333335,0.0,0.16206474684735553,9.667820981671728,99.69166666666666,211.24716666666666
openclaw,r01,690,720,30.076992988586426,19,22,1,167.26666666666668,41635.31578947369,0.853930927721057,4348.140788197405,179.27324058113618,0.0,8.752621180072024,1.9666666666666666,0.0,0.034246188594014675,9.076693077399229,90.10833333333333,180.62708333333333
openclaw,r01,720,750,30.08395028114319,16,16,1,210.2,40039.375,0.7678167262639407,4139.682416576164,193.85752022251992,0.0,8.337168297913397,1.8,0.0,0.02667043101825711,9.519683137261357,99.01666666666667,193.40025
openclaw,r01,750,780,29.07868194580078,15,14,2,122.76666666666667,42623.26666666667,0.8260038240917782,3545.6558929380562,177.51836240794395,0.0,8.275961164819034,1.6206896551724137,0.0,0.039126540625791,9.462185970792232,99.0,185.6730172413793
openclaw,r01,780,810,30.081916093826294,14,16,0,105.6,56725.57142857143,0.5556609860705204,12842.632723095941,123.49612266761254,0.0,13.571627506348642,2.2333333333333334,0.0,0.06936758893280631,9.257689327805098,96.10833333333333,244.18133333333333
openclaw,r01,810,840,30.083844423294067,15,12,3,237.6,52480.86666666667,0.7522874352519408,6247.273365583409,106.70178833641626,0.0,8.364158410292406,1.1666666666666667,0.0,0.02507999247129682,8.149315520425313,68.19166666666666,161.17416666666668
openclaw,r01,840,870,30.085723161697388,18,19,2,73.4,67188.11111111111,0.955684950875899,1781.376492496327,199.16423373956025,0.0,8.055137403859387,1.7666666666666666,0.0,0.03763410502540938,9.691902666000722,99.0,182.81433333333334
openclaw,r01,870,900,30.087764978408813,17,17,2,282.3,30216.176470588234,0.7380230690611768,4472.615366962919,218.46089281529652,0.0,9.07996229921425,2.433333333333333,0.0,0.03548842461885939,9.441444036271756,98.19166666666666,191.00491666666667
openclaw,r01,900,930,30.079286098480225,18,19,1,104.06666666666666,36231.833333333336,0.7894767636133384,5383.006746565736,171.54662458098406,0.0,8.422153210123257,1.7,0.0,0.033116883116883114,9.437476770643563,92.33333333333333,190.39391666666666
openclaw,r01,930,960,30.07901692390442,20,20,1,107.86666666666666,70643.15,0.9289469480731435,3061.2370155895255,100.2027429162657,0.0,7.450138763047322,0.8,0.0,0.030105401844532285,8.32033224075817,70.36666666666666,148.381
openclaw,r01,960,990,30.084641695022583,16,16,1,146.93333333333334,37510.4375,0.5498469592630051,8980.229937214055,142.46471815913654,0.0,11.443131726214196,2.033333333333333,0.06666666666666667,0.04240542066629023,9.1216243939771,87.84166666666667,211.87808333333334
